IX,IY,IZ,CU,AU,density,economic value process,economic value waste
59,4,7,0,0,2.26667,-299880,-55080
59,4,8,0,0,2.26667,-299880,-55080
59,4,9,0,0,2.26667,-299880,-55080
59,4,10,0,0,2.26667,-299880,-55080
59,4,11,0,0,2.26667,-299880,-55080
59,4,12,0,0,2.26667,-299880,-55080
59,4,13,0,0,2.26667,-299880,-55080
59,4,14,0,0,1.68943,-223511,-41053
59,5,1,0,0,2.26667,-299880,-55080
59,5,2,0,0,2.26667,-299880,-55080
59,5,3,0,0,2.26667,-299880,-55080
59,5,4,0,0,2.26667,-299880,-55080
59,5,5,0,0,2.26667,-299880,-55080
59,5,6,0,0,2.26667,-299880,-55080
59,5,7,0,0,2.26667,-299880,-55080
59,5,8,0,0,2.26667,-299880,-55080
59,5,9,0,0,2.26667,-299880,-55080
59,5,10,0,0,2.26667,-299880,-55080
59,5,11,0,0,2.26667,-299880,-55080
59,5,12,0,0,2.26667,-299880,-55080
59,5,13,0,0,2.26667,-299880,-55080
59,5,14,0,0,1.79697,-237739,-43666.3
59,6,1,0,0,2.26667,-299880,-55080
59,6,2,0,0,2.26667,-299880,-55080
59,6,3,0,0,2.26667,-299880,-55080
59,6,4,0,0,2.26667,-299880,-55080
59,6,5,0,0,2.26667,-299880,-55080
59,6,6,0,0,2.26667,-299880,-55080
59,6,7,0,0,2.26667,-299880,-55080
59,6,8,0,0,2.26667,-299880,-55080
59,6,9,0,0,2.26667,-299880,-55080
59,6,10,0,0,2.26667,-299880,-55080
59,6,11,0,0,2.26667,-299880,-55080
59,6,12,0,0,2.26667,-299880,-55080
59,6,13,0,0,2.26667,-299880,-55080
59,6,14,0,0,1.82262,-241132,-44289.6
59,7,1,0,0,2.26667,-299880,-55080
59,7,2,0,0,2.26667,-299880,-55080
59,7,3,0,0,2.26667,-299880,-55080
59,7,4,0,0,2.26667,-299880,-55080
59,7,5,0,0,2.26667,-299880,-55080
59,7,6,0,0,2.26667,-299880,-55080
59,7,7,0,0,2.26667,-299880,-55080
59,7,8,0,0,2.26667,-299880,-55080
59,7,9,0,0,2.26667,-299880,-55080
59,7,10,0,0,2.26667,-299880,-55080
59,7,11,0,0,2.26667,-299880,-55080
59,7,12,0,0,2.26667,-299880,-55080
59,7,13,0,0,2.26667,-299880,-55080
59,7,14,0,0,1.99651,-264139,-48515.3
59,8,1,0,0,2.26667,-299880,-55080
59,8,2,0,0,2.26667,-299880,-55080
59,8,3,0,0,2.26667,-299880,-55080
59,8,4,0,0,2.26667,-299880,-55080
59,8,5,0,0,2.26667,-299880,-55080
59,8,6,0,0,2.26667,-299880,-55080
59,8,7,0,0,2.26667,-299880,-55080
59,8,8,0,0,2.26667,-299880,-55080
59,8,9,0,0,2.26667,-299880,-55080
59,8,10,0,0,2.26667,-299880,-55080
59,8,11,0,0,2.26667,-299880,-55080
59,8,12,0,0,2.26667,-299880,-55080
59,8,13,0,0,2.26667,-299880,-55080
59,8,14,0,0,2.20357,-291533,-53546.8
59,8,15,0,0,0.0425734,-5632.47,-1034.53
59,9,1,0,0,2.26667,-299880,-55080
59,9,2,0,0,2.26667,-299880,-55080
59,9,3,0,0,2.26667,-299880,-55080
59,9,4,0,0,2.26667,-299880,-55080
59,9,5,0,0,2.26667,-299880,-55080
59,9,6,0,0,2.26667,-299880,-55080
59,9,7,0,0,2.26667,-299880,-55080
59,9,8,0,0,2.26667,-299880,-55080
59,9,9,0,0,2.26667,-299880,-55080
59,9,10,0,0,2.26667,-299880,-55080
59,9,11,0,0,2.26667,-299880,-55080
59,9,12,0,0,2.26667,-299880,-55080
59,9,13,0,0,2.26667,-299880,-55080
59,9,14,0,0,2.25494,-298329,-54795
59,9,15,0,0,0.0820914,-10860.7,-1994.82
59,10,1,0,0,2.26667,-299880,-55080
59,10,2,0,0,2.26667,-299880,-55080
59,10,3,0,0,2.26667,-299880,-55080
59,10,4,0,0,2.26667,-299880,-55080
59,10,5,0,0,2.26667,-299880,-55080
59,10,6,0,0,2.26667,-299880,-55080
59,10,7,0,0,2.26667,-299880,-55080
59,10,8,0,0,2.26667,-299880,-55080
59,10,9,0,0,2.26667,-299880,-55080
59,10,10,0,0,2.26667,-299880,-55080
59,10,11,0,0,2.26667,-299880,-55080
59,10,12,0,0,2.26667,-299880,-55080
59,10,13,0,0,2.26667,-299880,-55080
59,10,14,0,0,2.26667,-299880,-55080
59,10,15,0,0,0.149972,-19841.2,-3644.31
59,11,1,0,0,2.26667,-299880,-55080
59,11,2,0,0,2.26667,-299880,-55080
59,11,3,0,0,2.26667,-299880,-55080
59,11,4,0,0,2.26667,-299880,-55080
59,11,5,0,0,2.26667,-299880,-55080
59,11,6,0,0,2.26667,-299880,-55080
59,11,7,0,0,2.26667,-299880,-55080
59,11,8,0,0,2.26667,-299880,-55080
59,11,9,0,0,2.26667,-299880,-55080
59,11,10,0,0,2.26667,-299880,-55080
59,11,11,0,0,2.26667,-299880,-55080
59,11,12,0,0,2.26667,-299880,-55080
59,11,13,0,0,2.26667,-299880,-55080
59,11,14,0,0,2.26667,-299880,-55080
59,11,15,0,0,0.17258,-22832.4,-4193.7
59,12,1,0,0,2.26667,-299880,-55080
59,12,2,0,0,2.26667,-299880,-55080
59,12,3,0,0,2.26667,-299880,-55080
59,12,4,0,0,2.26667,-299880,-55080
59,12,5,0,0,2.26667,-299880,-55080
59,12,6,0,0,2.26667,-299880,-55080
59,12,7,0,0,2.26667,-299880,-55080
59,12,8,0,0,2.26667,-299880,-55080
59,12,9,0,0,2.26667,-299880,-55080
59,12,10,0,0,2.26667,-299880,-55080
59,12,11,0,0,2.26667,-299880,-55080
59,12,12,0,0,2.26667,-299880,-55080
59,12,13,0,0,2.26667,-299880,-55080
59,12,14,0,0,2.26667,-299880,-55080
59,12,15,0,0,0.220501,-29172.2,-5358.16
59,13,1,0,0,2.26667,-299880,-55080
59,13,2,0,0,2.26667,-299880,-55080
59,13,3,0,0,2.26667,-299880,-55080
59,13,4,0,0,2.26667,-299880,-55080
59,13,5,0,0,2.26667,-299880,-55080
59,13,6,0,0,2.26667,-299880,-55080
59,13,7,0,0,2.26667,-299880,-55080
59,13,8,0,0,2.26667,-299880,-55080
59,13,9,0,0,2.26667,-299880,-55080
59,13,10,0,0,2.26667,-299880,-55080
59,13,11,0,0,2.26667,-299880,-55080
59,13,12,0,0,2.26667,-299880,-55080
59,13,13,0,0,2.26667,-299880,-55080
59,13,14,0,0,2.26667,-299880,-55080
59,13,15,0,0,0.295422,-39084.3,-7178.75
59,14,1,0,0,2.26667,-299880,-55080
59,14,2,0,0,2.26667,-299880,-55080
59,14,3,0,0,2.26667,-299880,-55080
59,14,4,0,0,2.26667,-299880,-55080
59,14,5,0,0,2.26667,-299880,-55080
59,14,6,0,0,2.26667,-299880,-55080
59,14,7,0,0,2.26667,-299880,-55080
59,14,8,0,0,2.26667,-299880,-55080
59,14,9,0,0,2.26667,-299880,-55080
59,14,10,0,0,2.26667,-299880,-55080
59,14,11,0,0,2.26667,-299880,-55080
59,14,12,0,0,2.26667,-299880,-55080
59,14,13,0,0,2.26667,-299880,-55080
59,14,14,0,0,2.26667,-299880,-55080
59,14,15,0,0,0.360636,-47712.2,-8763.46
59,15,1,0,0,2.26667,-299880,-55080
59,15,2,0,0,2.26667,-299880,-55080
59,15,3,0,0,2.26667,-299880,-55080
59,15,4,0,0,2.26667,-299880,-55080
59,15,5,0,0,2.26667,-299880,-55080
59,15,6,0,0,2.26667,-299880,-55080
59,15,7,0,0,2.26667,-299880,-55080
59,15,8,0,0,2.26667,-299880,-55080
59,15,9,0,0,2.26667,-299880,-55080
59,15,10,0,0,2.26667,-299880,-55080
59,15,11,0,0,2.26667,-299880,-55080
59,15,12,0,0,2.26667,-299880,-55080
59,15,13,0,0,2.26667,-299880,-55080
59,15,14,0,0,2.26667,-299880,-55080
59,15,15,0,0,0.425387,-56278.7,-10336.9
59,16,1,0,0,2.26667,-299880,-55080
59,16,2,0,0,2.26667,-299880,-55080
59,16,3,0,0,2.26667,-299880,-55080
59,16,4,0,0,2.26667,-299880,-55080
59,16,5,0,0,2.26667,-299880,-55080
59,16,6,0,0,2.26667,-299880,-55080
59,16,7,0,0,2.26667,-299880,-55080
59,16,8,0,0,2.26667,-299880,-55080
59,16,9,0,0,2.26667,-299880,-55080
59,16,10,0,0,2.26667,-299880,-55080
59,16,11,0,0,2.26667,-299880,-55080
59,16,12,0,0,2.26667,-299880,-55080
59,16,13,0,0,2.26667,-299880,-55080
59,16,14,0,0,2.26667,-299880,-55080
59,16,15,0,0,0.434122,-57434.3,-10549.2
59,17,1,0,0,2.26667,-299880,-55080
59,17,2,0,0,2.26667,-299880,-55080
59,17,3,0,0,2.26667,-299880,-55080
59,17,4,0,0,2.26667,-299880,-55080
59,17,5,0,0,2.26667,-299880,-55080
59,17,6,0,0,2.26667,-299880,-55080
59,17,7,0,0,2.26667,-299880,-55080
59,17,8,0,0,2.26667,-299880,-55080
59,17,9,0,0,2.26667,-299880,-55080
59,17,10,0,0,2.26667,-299880,-55080
59,17,11,0,0,2.26667,-299880,-55080
59,17,12,0,0,2.26667,-299880,-55080
59,17,13,0,0,2.26667,-299880,-55080
59,17,14,0,0,2.26667,-299880,-55080
59,17,15,0,0,0.327627,-43345,-7961.33
59,18,1,0,0,2.26667,-299880,-55080
59,18,2,0,0,2.26667,-299880,-55080
59,18,3,0,0,2.26667,-299880,-55080
59,18,4,0,0,2.26667,-299880,-55080
59,18,5,0,0,2.26667,-299880,-55080
59,18,6,0,0,2.26667,-299880,-55080
59,18,7,0,0,2.26667,-299880,-55080
59,18,8,0,0,2.26667,-299880,-55080
59,18,9,0,0,2.26667,-299880,-55080
59,18,10,0,0,2.26667,-299880,-55080
59,18,11,0,0,2.26667,-299880,-55080
59,18,12,0,0,2.26667,-299880,-55080
59,18,13,0,0,2.26667,-299880,-55080
59,18,14,0,0,2.26667,-299880,-55080
59,18,15,0,0,0.217257,-28743.1,-5279.34
59,19,1,0,0,2.26667,-299880,-55080
59,19,2,0,0,2.26667,-299880,-55080
59,19,3,0,0,2.26667,-299880,-55080
59,19,4,0,0,2.26667,-299880,-55080
59,19,5,0,0,2.26667,-299880,-55080
59,19,6,0,0,2.26667,-299880,-55080
59,19,7,0,0,2.26667,-299880,-55080
59,19,8,0,0,2.26667,-299880,-55080
59,19,9,0,0,2.26667,-299880,-55080
59,19,10,0,0,2.26667,-299880,-55080
59,19,11,0,0,2.26667,-299880,-55080
59,19,12,0,0,2.26667,-299880,-55080
59,19,13,0,0,2.26667,-299880,-55080
59,19,14,0,0,2.26667,-299880,-55080
59,19,15,0,0,0.121488,-16072.9,-2952.16
59,20,1,0,0,2.26667,-299880,-55080
59,20,2,0,0,2.26667,-299880,-55080
59,20,3,0,0,2.26667,-299880,-55080
59,20,4,0,0,2.26667,-299880,-55080
59,20,5,0,0,2.26667,-299880,-55080
59,20,6,0,0,2.26667,-299880,-55080
59,20,7,0,0,2.26667,-299880,-55080
59,20,8,0,0,2.26667,-299880,-55080
59,20,9,0,0,2.26667,-299880,-55080
59,20,10,0,0,2.26667,-299880,-55080
59,20,11,0,0,2.26667,-299880,-55080
59,20,12,0,0,2.26667,-299880,-55080
59,20,13,0,0,2.26667,-299880,-55080
59,20,14,0,0,2.26667,-299880,-55080
59,20,15,0,0,0.11081,-14660.2,-2692.69
59,21,1,0,0,2.26667,-299880,-55080
59,21,2,0,0,2.26667,-299880,-55080
59,21,3,0,0,2.26667,-299880,-55080
59,21,4,0,0,2.26667,-299880,-55080
59,21,5,0,0,2.26667,-299880,-55080
59,21,6,0,0,2.26667,-299880,-55080
59,21,7,0,0,2.26667,-299880,-55080
59,21,8,0,0,2.26667,-299880,-55080
59,21,9,0,0,2.26667,-299880,-55080
59,21,10,0,0,2.26667,-299880,-55080
59,21,11,0,0,2.26667,-299880,-55080
59,21,12,0,0,2.26667,-299880,-55080
59,21,13,0,0,2.26667,-299880,-55080
59,21,14,0,0,2.26667,-299880,-55080
59,21,15,0,0,0.152606,-20189.7,-3708.32
59,22,1,0,0,2.26667,-299880,-55080
59,22,2,0,0,2.26667,-299880,-55080
59,22,3,0,0,2.26667,-299880,-55080
59,22,4,0,0,2.26667,-299880,-55080
59,22,5,0,0,2.26667,-299880,-55080
59,22,6,0,0,2.26667,-299880,-55080
59,22,7,0,0,2.26667,-299880,-55080
59,22,8,0,0,2.26667,-299880,-55080
59,22,9,0,0,2.26667,-299880,-55080
59,22,10,0,0,2.26667,-299880,-55080
59,22,11,0,0,2.26667,-299880,-55080
59,22,12,0,0,2.26667,-299880,-55080
59,22,13,0,0,2.26667,-299880,-55080
59,22,14,0,0,2.26667,-299880,-55080
59,22,15,0,0,0.225927,-29890.2,-5490.03
59,23,1,0,0,2.26667,-299880,-55080
59,23,2,0,0,2.26667,-299880,-55080
59,23,3,0,0,2.26667,-299880,-55080
59,23,4,0,0,2.26667,-299880,-55080
59,23,5,0,0,2.26667,-299880,-55080
59,23,6,0,0,2.26667,-299880,-55080
59,23,7,0,0,2.26667,-299880,-55080
59,23,8,0,0,2.26667,-299880,-55080
59,23,9,0,0,2.26667,-299880,-55080
59,23,10,0,0,2.26667,-299880,-55080
59,23,11,0,0,2.26667,-299880,-55080
59,23,12,0,0,2.26667,-299880,-55080
59,23,13,0,0,2.26667,-299880,-55080
59,23,14,0,0,2.26667,-299880,-55080
59,23,15,0,0,0.304905,-40338.9,-7409.19
59,24,1,0,0,2.26667,-299880,-55080
59,24,2,0,0,2.26667,-299880,-55080
59,24,3,0,0,2.26667,-299880,-55080
59,24,4,0,0,2.26667,-299880,-55080
59,24,5,0,0,2.26667,-299880,-55080
59,24,6,0,0,2.26667,-299880,-55080
59,24,7,0,0,2.26667,-299880,-55080
59,24,8,0,0,2.26667,-299880,-55080
59,24,9,0,0,2.26667,-299880,-55080
59,24,10,0,0,2.26667,-299880,-55080
59,24,11,0,0,2.26667,-299880,-55080
59,24,12,0,0,2.26667,-299880,-55080
59,24,13,0,0,2.26667,-299880,-55080
59,24,14,0,0,2.26667,-299880,-55080
59,24,15,0,0,0.383883,-50787.7,-9328.35
59,25,1,0,0,2.26667,-299880,-55080
59,25,2,0,0,2.26667,-299880,-55080
59,25,3,0,0,2.26667,-299880,-55080
59,25,4,0,0,2.26667,-299880,-55080
59,25,5,0,0,2.26667,-299880,-55080
59,25,6,0,0,2.26667,-299880,-55080
59,25,7,0,0,2.26667,-299880,-55080
59,25,8,0,0,2.26667,-299880,-55080
59,25,9,0,0,2.26667,-299880,-55080
59,25,10,0,0,2.26667,-299880,-55080
59,25,11,0,0,2.26667,-299880,-55080
59,25,12,0,0,2.26667,-299880,-55080
59,25,13,0,0,2.26667,-299880,-55080
59,25,14,0,0,2.26667,-299880,-55080
59,25,15,0,0,0.46286,-61236.4,-11247.5
59,26,1,0,0,2.26667,-299880,-55080
59,26,2,0,0,2.26667,-299880,-55080
59,26,3,0,0,2.26667,-299880,-55080
59,26,4,0,0,2.26667,-299880,-55080
59,26,5,0,0,2.26667,-299880,-55080
59,26,6,0,0,2.26667,-299880,-55080
59,26,7,0,0,2.26667,-299880,-55080
59,26,8,0,0,2.26667,-299880,-55080
59,26,9,0,0,2.26667,-299880,-55080
59,26,10,0,0,2.26667,-299880,-55080
59,26,11,0,0,2.26667,-299880,-55080
59,26,12,0,0,2.26667,-299880,-55080
59,26,13,0,0,2.26667,-299880,-55080
59,26,14,0,0,2.26667,-299880,-55080
59,26,15,0,0,0.541274,-71610.5,-13152.9
59,27,1,0,0,2.26667,-299880,-55080
59,27,2,0,0,2.26667,-299880,-55080
59,27,3,0,0,2.26667,-299880,-55080
59,27,4,0,0,2.26667,-299880,-55080
59,27,5,0,0,2.26667,-299880,-55080
59,27,6,0,0,2.26667,-299880,-55080
59,27,7,0,0,2.26667,-299880,-55080
59,27,8,0,0,2.26667,-299880,-55080
59,27,9,0,0,2.26667,-299880,-55080
59,27,10,0,0,2.26667,-299880,-55080
59,27,11,0,0,2.26667,-299880,-55080
59,27,12,0,0,2.26667,-299880,-55080
59,27,13,0,0,2.26667,-299880,-55080
59,27,14,0,0,2.26667,-299880,-55080
59,27,15,0,0,0.626468,-82881.7,-15223.2
59,28,1,0,0,2.26667,-299880,-55080
59,28,2,0,0,2.26667,-299880,-55080
59,28,3,0,0,2.26667,-299880,-55080
59,28,4,0,0,2.26667,-299880,-55080
59,28,5,0,0,2.26667,-299880,-55080
59,28,6,0,0,2.26667,-299880,-55080
59,28,7,0,0,2.26667,-299880,-55080
59,28,8,0,0,2.26667,-299880,-55080
59,28,9,0,0,2.26667,-299880,-55080
59,28,10,0,0,2.26667,-299880,-55080
59,28,11,0,0,2.26667,-299880,-55080
59,28,12,0,0,2.26667,-299880,-55080
59,28,13,0,0,2.26667,-299880,-55080
59,28,14,0,0,2.26667,-299880,-55080
59,28,15,0,0,0.74967,-99181.4,-18217
59,29,1,0,0,2.26667,-299880,-55080
59,29,2,0,0,2.26667,-299880,-55080
59,29,3,0,0,2.26667,-299880,-55080
59,29,4,0,0,2.26667,-299880,-55080
59,29,5,0,0,2.26667,-299880,-55080
59,29,6,0,0,2.26667,-299880,-55080
59,29,7,0,0,2.26667,-299880,-55080
59,29,8,0,0,2.26667,-299880,-55080
59,29,9,0,0,2.26667,-299880,-55080
59,29,10,0,0,2.26667,-299880,-55080
59,29,11,0,0,2.26667,-299880,-55080
59,29,12,0,0,2.26667,-299880,-55080
59,29,13,0,0,2.26667,-299880,-55080
59,29,14,0,0,2.26667,-299880,-55080
59,29,15,0,0,0.876096,-115908,-21289.1
59,30,1,0,0,2.26667,-299880,-55080
59,30,2,0,0,2.26667,-299880,-55080
59,30,3,0,0,2.26667,-299880,-55080
59,30,4,0,0,2.26667,-299880,-55080
59,30,5,0,0,2.26667,-299880,-55080
59,30,6,0,0,2.26667,-299880,-55080
59,30,7,0,0,2.26667,-299880,-55080
59,30,8,0,0,2.26667,-299880,-55080
59,30,9,0,0,2.26667,-299880,-55080
59,30,10,0,0,2.26667,-299880,-55080
59,30,11,0,0,2.26667,-299880,-55080
59,30,12,0,0,2.26667,-299880,-55080
59,30,13,0,0,2.26667,-299880,-55080
59,30,14,0,0,2.26667,-299880,-55080
59,30,15,0,0,1.00199,-132563,-24348.3
59,31,1,0,0,2.26667,-299880,-55080
59,31,2,0,0,2.26667,-299880,-55080
59,31,3,0,0,2.26667,-299880,-55080
59,31,4,0,0,2.26667,-299880,-55080
59,31,5,0,0,2.26667,-299880,-55080
59,31,6,0,0,2.26667,-299880,-55080
59,31,7,0,0,2.26667,-299880,-55080
59,31,8,0,0,2.26667,-299880,-55080
59,31,9,0,0,2.26667,-299880,-55080
59,31,10,0,0,2.26667,-299880,-55080
59,31,11,0,0,2.26667,-299880,-55080
59,31,12,0,0,2.26667,-299880,-55080
59,31,13,0,0,2.26667,-299880,-55080
59,31,14,0,0,2.26667,-299880,-55080
59,31,15,0,0,1.12796,-149229,-27409.4
59,32,1,0,0,2.26667,-299880,-55080
59,32,2,0,0,2.26667,-299880,-55080
59,32,3,0,0,2.26667,-299880,-55080
59,32,4,0,0,2.26667,-299880,-55080
59,32,5,0,0,2.26667,-299880,-55080
59,32,6,0,0,2.26667,-299880,-55080
59,32,7,0,0,2.26667,-299880,-55080
59,32,8,0,0,2.26667,-299880,-55080
59,32,9,0,0,2.26667,-299880,-55080
59,32,10,0,0,2.26667,-299880,-55080
59,32,11,0,0,2.26667,-299880,-55080
59,32,12,0,0,2.26667,-299880,-55080
59,32,13,0,0,2.26667,-299880,-55080
59,32,14,0,0,2.26667,-299880,-55080
59,32,15,0,0,1.25394,-165896,-30470.6
59,33,1,0,0,2.26667,-299880,-55080
59,33,2,0,0,2.26667,-299880,-55080
59,33,3,0,0,2.26667,-299880,-55080
59,33,4,0,0,2.26667,-299880,-55080
59,33,5,0,0,2.26667,-299880,-55080
59,33,6,0,0,2.26667,-299880,-55080
59,33,7,0,0,2.26667,-299880,-55080
59,33,8,0,0,2.26667,-299880,-55080
59,33,9,0,0,2.26667,-299880,-55080
59,33,10,0,0,2.26667,-299880,-55080
59,33,11,0,0,2.26667,-299880,-55080
59,33,12,0,0,2.26667,-299880,-55080
59,33,13,0,0,2.26667,-299880,-55080
59,33,14,0,0,2.26667,-299880,-55080
59,33,15,0,0,1.37991,-182562,-33531.8
59,34,1,0,0,2.26667,-299880,-55080
59,34,2,0,0,2.26667,-299880,-55080
59,34,3,0,0,2.26667,-299880,-55080
59,34,4,0,0,2.26667,-299880,-55080
59,34,5,0,0,2.26667,-299880,-55080
59,34,6,0,0,2.26667,-299880,-55080
59,34,7,0,0,2.26667,-299880,-55080
59,34,8,0,0,2.26667,-299880,-55080
59,34,9,0,0,2.26667,-299880,-55080
59,34,10,0,0,2.26667,-299880,-55080
59,34,11,0,0,2.26667,-299880,-55080
59,34,12,0,0,2.26667,-299880,-55080
59,34,13,0,0,2.26667,-299880,-55080
59,34,14,0,0,2.26667,-299880,-55080
59,34,15,0,0,1.50225,-198748,-36504.7
59,35,1,0,0,2.26667,-299880,-55080
59,35,2,0,0,2.26667,-299880,-55080
59,35,3,0,0,2.26667,-299880,-55080
59,35,4,0,0,2.26667,-299880,-55080
59,35,5,0,0,2.26667,-299880,-55080
59,35,6,0,0,2.26667,-299880,-55080
59,35,7,0,0,2.26667,-299880,-55080
59,35,8,0,0,2.26667,-299880,-55080
59,35,9,0,0,2.26667,-299880,-55080
59,35,10,0,0,2.26667,-299880,-55080
59,35,11,0,0,2.26667,-299880,-55080
59,35,12,0,0,2.26667,-299880,-55080
59,35,13,0,0,2.26667,-299880,-55080
59,35,14,0,0,2.26667,-299880,-55080
59,35,15,0,0,1.56343,-206842,-37991.3
59,36,1,0,0,2.26667,-299880,-55080
59,36,2,0,0,2.26667,-299880,-55080
59,36,3,0,0,2.26667,-299880,-55080
59,36,4,0,0,2.26667,-299880,-55080
59,36,5,0,0,2.26667,-299880,-55080
59,36,6,0,0,2.26667,-299880,-55080
59,36,7,0,0,2.26667,-299880,-55080
59,36,8,0,0,2.26667,-299880,-55080
59,36,9,0,0,2.26667,-299880,-55080
59,36,10,0,0,2.26667,-299880,-55080
59,36,11,0,0,2.26667,-299880,-55080
59,36,12,0,0,2.26667,-299880,-55080
59,36,13,0,0,2.26667,-299880,-55080
59,36,14,0,0,2.26667,-299880,-55080
59,36,15,0,0,1.50297,-198843,-36522.2
59,37,1,0,0,2.26667,-299880,-55080
59,37,2,0,0,2.26667,-299880,-55080
59,37,3,0,0,2.26667,-299880,-55080
59,37,4,0,0,2.26667,-299880,-55080
59,37,5,0,0,2.26667,-299880,-55080
59,37,6,0,0,2.26667,-299880,-55080
59,37,7,0,0,2.26667,-299880,-55080
59,37,8,0,0,2.26667,-299880,-55080
59,37,9,0,0,2.26667,-299880,-55080
59,37,10,0,0,2.26667,-299880,-55080
59,37,11,0,0,2.26667,-299880,-55080
59,37,12,0,0,2.26667,-299880,-55080
59,37,13,0,0,2.26667,-299880,-55080
59,37,14,0,0,2.26667,-299880,-55080
59,37,15,0,0,1.44688,-191423,-35159.3
59,38,1,0,0,2.26667,-299880,-55080
59,38,2,0,0,2.26667,-299880,-55080
59,38,3,0,0,2.26667,-299880,-55080
59,38,4,0,0,2.26667,-299880,-55080
59,38,5,0,0,2.26667,-299880,-55080
59,38,6,0,0,2.26667,-299880,-55080
59,38,7,0,0,2.26667,-299880,-55080
59,38,8,0,0,2.26667,-299880,-55080
59,38,9,0,0,2.26667,-299880,-55080
59,38,10,0,0,2.26667,-299880,-55080
59,38,11,0,0,2.26667,-299880,-55080
59,38,12,0,0,2.26667,-299880,-55080
59,38,13,0,0,2.26667,-299880,-55080
59,38,14,0,0,2.26667,-299880,-55080
59,38,15,0,0,1.48315,-196221,-36040.6
59,39,1,0,0,2.26667,-299880,-55080
59,39,2,0,0,2.26667,-299880,-55080
59,39,3,0,0,2.26667,-299880,-55080
59,39,4,0,0,2.26667,-299880,-55080
59,39,5,0,0,2.26667,-299880,-55080
59,39,6,0,0,2.26667,-299880,-55080
59,39,7,0,0,2.26667,-299880,-55080
59,39,8,0,0,2.26667,-299880,-55080
59,39,9,0,0,2.26667,-299880,-55080
59,39,10,0,0,2.26667,-299880,-55080
59,39,11,0,0,2.26667,-299880,-55080
59,39,12,0,0,2.26667,-299880,-55080
59,39,13,0,0,2.26667,-299880,-55080
59,39,14,0,0,2.26667,-299880,-55080
59,39,15,0,0,1.53434,-202993,-37284.4
59,40,1,0,0,2.26667,-299880,-55080
59,40,2,0,0,2.26667,-299880,-55080
59,40,3,0,0,2.26667,-299880,-55080
59,40,4,0,0,2.26667,-299880,-55080
59,40,5,0,0,2.26667,-299880,-55080
59,40,6,0,0,2.26667,-299880,-55080
59,40,7,0,0,2.26667,-299880,-55080
59,40,8,0,0,2.26667,-299880,-55080
59,40,9,0,0,2.26667,-299880,-55080
59,40,10,0,0,2.26667,-299880,-55080
59,40,11,0,0,2.26667,-299880,-55080
59,40,12,0,0,2.26667,-299880,-55080
59,40,13,0,0,2.26667,-299880,-55080
59,40,14,0,0,2.26667,-299880,-55080
59,40,15,0,0,1.58024,-209066,-38399.8
59,41,1,0,0,2.26667,-299880,-55080
59,41,2,0,0,2.26667,-299880,-55080
59,41,3,0,0,2.26667,-299880,-55080
59,41,4,0,0,2.26667,-299880,-55080
59,41,5,0,0,2.26667,-299880,-55080
59,41,6,0,0,2.26667,-299880,-55080
59,41,7,0,0,2.26667,-299880,-55080
59,41,8,0,0,2.26667,-299880,-55080
59,41,9,0,0,2.26667,-299880,-55080
59,41,10,0,0,2.26667,-299880,-55080
59,41,11,0,0,2.26667,-299880,-55080
59,41,12,0,0,2.26667,-299880,-55080
59,41,13,0,0,2.26667,-299880,-55080
59,41,14,0,0,2.26667,-299880,-55080
59,41,15,0,0,1.59944,-211605,-38866.3
59,42,1,0,0,2.26667,-299880,-55080
59,42,2,0,0,2.26667,-299880,-55080
59,42,3,0,0,2.26667,-299880,-55080
59,42,4,0,0,2.26667,-299880,-55080
59,42,5,0,0,2.26667,-299880,-55080
59,42,6,0,0,2.26667,-299880,-55080
59,42,7,0,0,2.26667,-299880,-55080
59,42,8,0,0,2.26667,-299880,-55080
59,42,9,0,0,2.26667,-299880,-55080
59,42,10,0,0,2.26667,-299880,-55080
59,42,11,0,0,2.26667,-299880,-55080
59,42,12,0,0,2.26667,-299880,-55080
59,42,13,0,0,2.26667,-299880,-55080
59,42,14,0,0,2.26667,-299880,-55080
59,42,15,0,0,1.47823,-195570,-35921
59,43,1,0,0,2.26667,-299880,-55080
59,43,2,0,0,2.26667,-299880,-55080
59,43,3,0,0,2.26667,-299880,-55080
59,43,4,0,0,2.26667,-299880,-55080
59,43,5,0,0,2.26667,-299880,-55080
59,43,6,0,0,2.26667,-299880,-55080
59,43,7,0,0,2.26667,-299880,-55080
59,43,8,0,0,2.26667,-299880,-55080
59,43,9,0,0,2.26667,-299880,-55080
59,43,10,0,0,2.26667,-299880,-55080
59,43,11,0,0,2.26667,-299880,-55080
59,43,12,0,0,2.26667,-299880,-55080
59,43,13,0,0,2.26667,-299880,-55080
59,43,14,0,0,2.26667,-299880,-55080
59,43,15,0,0,1.17401,-155321,-28528.4
59,44,1,0,0,2.26667,-299880,-55080
59,44,2,0,0,2.26667,-299880,-55080
59,44,3,0,0,2.26667,-299880,-55080
59,44,4,0,0,2.26667,-299880,-55080
59,44,5,0,0,2.26667,-299880,-55080
59,44,6,0,0,2.26667,-299880,-55080
59,44,7,0,0,2.26667,-299880,-55080
59,44,8,0,0,2.26667,-299880,-55080
59,44,9,0,0,2.26667,-299880,-55080
59,44,10,0,0,2.26667,-299880,-55080
59,44,11,0,0,2.26667,-299880,-55080
59,44,12,0,0,2.26667,-299880,-55080
